ولقد آتينا موسى الكتاب وقفينا من بعده بالرسل وآتينا عيسى ابن مريم البينات وأيدناه بروح القدس أفكلما جاءكم رسول بما لا تهوى أنفسكم استكبرتم ففريقا كذبتم وفريقا تقتلون.  سُورَة البَقَرة   آية 87,2,87,سُورَة البَقَرة ,94, الحزب (2),الجزء الأول,2,87,سُورَة البَقَرة ,94, الحزب (2),الجزء الأول
وقالوا قلوبنا غلف بل لعنهم الله بكفرهم فقليلا ما يؤمنون.  سُورَة البَقَرة   آية 88,2,88,سُورَة البَقَرة ,95, الحزب (2),الجزء الأول,2,88,سُورَة البَقَرة ,95, الحزب (2),الجزء الأول
ولما جاءهم كتاب من عند الله مصدق لما معهم وكانوا من قبل يستفتحون على الذين كفروا فلما جاءهم ما عرفوا كفروا به فلعنة الله على الكافرين.  سُورَة البَقَرة   آية 89,2,89,سُورَة البَقَرة ,96, الحزب (2),الجزء الأول,2,89,سُورَة البَقَرة ,96, الحزب (2),الجزء الأول
بئسما اشتروا به أنفسهم أن يكفروا بما أنزل الله بغيا أن ينزل الله من فضله على من يشاء من عباده فبآؤوا بغضب على غضب وللكافرين عذاب مهين.  سُورَة البَقَرة   آية 90,2,90,سُورَة البَقَرة ,97, الحزب (2),الجزء الأول,2,90,سُورَة البَقَرة ,97, الحزب (2),الجزء الأول
وإذا قيل لهم آمنوا بما أنزل الله قالوا نؤمن بمآ أنزل علينا ويكفرون بما وراءه وهو الحق مصدقا لما معهم قل فلم تقتلون أنبياء الله من قبل إن كنتم مؤمنين.  سُورَة البَقَرة   آية 91,2,91,سُورَة البَقَرة ,98, الحزب (2),الجزء الأول,2,91,سُورَة البَقَرة ,98, الحزب (2),الجزء الأول
ولقد جاءكم موسى بالبينات ثم اتخذتم العجل من بعده وأنتم ظالمون.  سُورَة البَقَرة   آية 92,2,92,سُورَة البَقَرة ,99, الحزب (2),الجزء الأول,2,92,سُورَة البَقَرة ,99, الحزب (2),الجزء الأول
وإذ أخذنا ميثاقكم ورفعنا فوقكم الطور خذوا ما آتيناكم بقوة واسمعوا قالوا سمعنا وعصينا وأشربوا في قلوبهم العجل بكفرهم قل بئسما يأمركم به إيمانكم إن كنتم مؤمنين.  سُورَة البَقَرة   آية 93,2,93,سُورَة البَقَرة ,100, ربع الحزب (2),الجزء الأول,2,93,سُورَة البَقَرة ,100, ربع الحزب (2),الجزء الأول
قل إن كانت لكم الدار الآخرة عند الله خالصة من دون الناس فتمنوا الموت إن كنتم صادقين.  سُورَة البَقَرة   آية 94,2,94,سُورَة البَقَرة ,101, ربع الحزب (2),الجزء الأول,2,94,سُورَة البَقَرة ,101, ربع الحزب (2),الجزء الأول
ولن يتمنوه أبدا بما قدمت أيديهم والله عليم بالظالمين.  سُورَة البَقَرة   آية 95,2,95,سُورَة البَقَرة ,102, ربع الحزب (2),الجزء الأول,2,95,سُورَة البَقَرة ,102, ربع الحزب (2),الجزء الأول
ولتجدنهم أحرص الناس على حياة ومن الذين أشركوا يود أحدهم لو يعمر ألف سنة وما هو بمزحزحه من العذاب أن يعمر والله بصير بما يعملون.  سُورَة البَقَرة   آية 96,2,96,سُورَة البَقَرة ,103, ربع الحزب (2),الجزء الأول,2,96,سُورَة البَقَرة ,103, ربع الحزب (2),الجزء الأول
قل من كان عدوا لجبريل فإنه نزله على قلبك بإذن الله مصدقا لما بين يديه وهدى وبشرى للمؤمنين.  سُورَة البَقَرة   آية 97,2,97,سُورَة البَقَرة ,104, ربع الحزب (2),الجزء الأول,2,97,سُورَة البَقَرة ,104, ربع الحزب (2),الجزء الأول
من كان عدوا لله وملآئكته ورسله وجبريل وميكال فإن الله عدو للكافرين.  سُورَة البَقَرة   آية 98,2,98,سُورَة البَقَرة ,105, ربع الحزب (2),الجزء الأول,2,98,سُورَة البَقَرة ,105, ربع الحزب (2),الجزء الأول
ولقد أنزلنآ إليك آيات بينات وما يكفر بها إلا الفاسقون.  سُورَة البَقَرة   آية 99,2,99,سُورَة البَقَرة ,106, ربع الحزب (2),الجزء الأول,2,99,سُورَة البَقَرة ,106, ربع الحزب (2),الجزء الأول
أوكلما عاهدوا عهدا نبذه فريق منهم بل أكثرهم لا يؤمنون.  سُورَة البَقَرة   آية 100,2,100,سُورَة البَقَرة ,107, ربع الحزب (2),الجزء الأول,2,100,سُورَة البَقَرة ,107, ربع الحزب (2),الجزء الأول
ولما جاءهم رسول من عند الله مصدق لما معهم نبذ فريق من الذين أوتوا الكتاب كتاب الله وراء ظهورهم كأنهم لا يعلمون.  سُورَة البَقَرة   آية 101,2,101,سُورَة البَقَرة ,108, ربع الحزب (2),الجزء الأول,2,101,سُورَة البَقَرة ,108, ربع الحزب (2),الجزء الأول
واتبعوا ما تتلوا الشياطين على ملك سليمان وما كفر سليمان ولكن الشياطين كفروا يعلمون الناس السحر وما أنزل على الملكين ببابل هاروت وماروت وما يعلمان من أحد حتى يقولا إنما نحن فتنة فلا تكفر فيتعلمون منهما ما يفرقون به بين المرء وزوجه وما هم بضآرين به من أحد إلا بإذن الله ويتعلمون ما يضرهم ولا ينفعهم ولقد علموا لمن اشتراه ما له في الآخرة من خلاق ولبئس ما شروا به أنفسهم لو كانوا يعلمون.  سُورَة البَقَرة   آية 102,2,102,سُورَة البَقَرة ,109, ربع الحزب (2),الجزء الأول,2,102,سُورَة البَقَرة ,109, ربع الحزب (2),الجزء الأول
ولو أنهم آمنوا واتقوا لمثوبة من عند الله خير لو كانوا يعلمون.  سُورَة البَقَرة   آية 103,2,103,سُورَة البَقَرة ,110, ربع الحزب (2),الجزء الأول,2,103,سُورَة البَقَرة ,110, ربع الحزب (2),الجزء الأول
يا أيها الذين آمنوا لا تقولوا راعنا وقولوا انظرنا واسمعوا وللكافرين عذاب أليم.  سُورَة البَقَرة   آية 104,2,104,سُورَة البَقَرة ,111, ربع الحزب (2),الجزء الأول,2,104,سُورَة البَقَرة ,111, ربع الحزب (2),الجزء الأول
ما يود الذين كفروا من أهل الكتاب ولا المشركين أن ينزل عليكم من خير من ربكم والله يختص برحمته من يشاء والله ذو الفضل العظيم.  سُورَة البَقَرة   آية 105,2,105,سُورَة البَقَرة ,112, ربع الحزب (2),الجزء الأول,2,105,سُورَة البَقَرة ,112, ربع الحزب (2),الجزء الأول
ما ننسخ من  أو ننسها نأت بخير منها أو مثلها ألم تعلم أن الله على كل شيء قدير.  سُورَة البَقَرة   آية 106,2,106,سُورَة البَقَرة ,113, ربع الحزب (2),الجزء الأول,2,106,سُورَة البَقَرة ,113, ربع الحزب (2),الجزء الأول
ألم تعلم أن الله له ملك السماوات والأرض وما لكم من دون الله من ولي ولا نصير.  سُورَة البَقَرة   آية 107,2,107,سُورَة البَقَرة ,114, نصف الحزب (2),الجزء الأول,2,107,سُورَة البَقَرة ,114, نصف الحزب (2),الجزء الأول
أم تريدون أن تسألوا رسولكم كما سئل موسى من قبل ومن يتبدل الكفر بالإيمان فقد ضل سواء السبيل.  سُورَة البَقَرة   آية 108,2,108,سُورَة البَقَرة ,115, نصف الحزب (2),الجزء الأول,2,108,سُورَة البَقَرة ,115, نصف الحزب (2),الجزء الأول
ود كثير من أهل الكتاب لو يردونكم من بعد إيمانكم كفارا حسدا من عند أنفسهم من بعد ما تبين لهم الحق فاعفوا واصفحوا حتى يأتي الله بأمره إن الله على كل شيء قدير.  سُورَة البَقَرة   آية 109,2,109,سُورَة البَقَرة ,116, نصف الحزب (2),الجزء الأول,2,109,سُورَة البَقَرة ,116, نصف الحزب (2),الجزء الأول
وأقيموا الصلاة وآتوا الزكاة وما تقدموا لأنفسكم من خير تجدوه عند الله إن الله بما تعملون بصير.  سُورَة البَقَرة   آية 110,2,110,سُورَة البَقَرة ,117, نصف الحزب (2),الجزء الأول,2,110,سُورَة البَقَرة ,117, نصف الحزب (2),الجزء الأول
وقالوا لن يدخل الجنة إلا من كان هودا أو نصارى تلك أمانيهم قل هاتوا برهانكم إن كنتم صادقين.  سُورَة البَقَرة   آية 111,2,111,سُورَة البَقَرة ,118, نصف الحزب (2),الجزء الأول,2,111,سُورَة البَقَرة ,118, نصف الحزب (2),الجزء الأول
بلى من أسلم وجهه لله وهو محسن فله أجره عند ربه ولا خوف عليهم ولا هم يحزنون.  سُورَة البَقَرة   آية 112,2,112,سُورَة البَقَرة ,119, نصف الحزب (2),الجزء الأول,2,112,سُورَة البَقَرة ,119, نصف الحزب (2),الجزء الأول
وقالت اليهود ليست النصارى على شيء وقالت النصارى ليست اليهود على شيء وهم يتلون الكتاب كذلك قال الذين لا يعلمون مثل قولهم فالله يحكم بينهم يوم القيامة فيما كانوا فيه يختلفون.  سُورَة البَقَرة   آية 113,2,113,سُورَة البَقَرة ,120, نصف الحزب (2),الجزء الأول,2,113,سُورَة البَقَرة ,120, نصف الحزب (2),الجزء الأول
ومن أظلم ممن منع مساجد الله أن يذكر فيها اسمه وسعى في خرابها أولئك ما كان لهم أن يدخلوها إلا خآئفين لهم في الدنيا خزي ولهم في الآخرة عذاب عظيم.  سُورَة البَقَرة   آية 114,2,114,سُورَة البَقَرة ,121, نصف الحزب (2),الجزء الأول,2,114,سُورَة البَقَرة ,121, نصف الحزب (2),الجزء الأول
